UF,NM_MUNICIPIO,LOCAL_COD,POP2000_TOT,POP2010_TOT,POP2022_TOT,VAR_00-10,VAR_10-22
SC,SANTA TEREZINHA DO PROGRESSO,4215687,3416.0,2896.0,2580,-15.22248243559719,-10.911602209944752
SC,SANTIAGO DO SUL,4215695,1696.0,1465.0,1642,-13.620283018867923,12.081911262798634
SC,SANTO AMARO DA IMPERATRIZ,4215703,15708.0,19830.0,28260,26.241405653170357,42.511346444780635
SC,SAO BERNARDINO,4215752,3140.0,2679.0,2651,-14.681528662420382,-1.0451661067562523
SC,SAO BENTO DO SUL,4215802,65437.0,74797.0,82760,14.303834222229014,10.646148909715631
SC,SAO BONIFACIO,4215901,3218.0,3008.0,2950,-6.525792417650715,-1.928191489361702
SC,SAO CARLOS,4216008,9364.0,10284.0,10279,9.824861170439982,-0.048619214313496695
SC,SAO CRISTOVAO DO SUL,4216057,4504.0,5019.0,6092,11.434280639431616,21.378760709304643
SC,SAO DOMINGOS,4216107,9540.0,9496.0,8984,-0.46121593291404617,-5.391743892165122
SC,SAO FRANCISCO DO SUL,4216206,32301.0,42569.0,52428,31.78848952044828,23.160046042895065
SC,SAO JOAO DO OESTE,4216255,5789.0,6035.0,6287,4.249438590430126,4.175642087821044
SC,SAO JOAO BATISTA,4216305,14861.0,26260.0,32360,76.70412489065339,23.22924600152323
SC,SAO JOAO DO ITAPERIU,4216354,3161.0,3438.0,4484,8.763049667826637,30.424665503199535
SC,SAO JOAO DO SUL,4216404,6784.0,7002.0,8642,3.2134433962264155,23.42187946301057
SC,SAO JOAQUIM,4216503,22836.0,24812.0,26026,8.653004028726572,4.892793809447041
SC,SAO JOSE,4216602,173559.0,210513.0,287409,21.291894975195756,36.52791039033219
SC,SAO JOSE DO CEDRO,4216701,13678.0,13672.0,15100,-0.04386606228980845,10.444704505558807
SC,SAO JOSE DO CERRITO,4216800,10393.0,9273.0,8708,-10.776484172038872,-6.092958050253424
SC,SAO LOURENCO DO OESTE,4216909,19647.0,21797.0,24774,10.943146536366875,13.657842822406755
SC,SAO LUDGERO,4217006,8587.0,10993.0,13431,28.019098637475253,22.17774947693987
SC,SAO MARTINHO,4217105,3274.0,3211.0,3654,-1.9242516799022602,13.79632513235752
SC,SAO MIGUEL DA BOA VISTA,4217154,2018.0,1904.0,1768,-5.649157581764123,-7.142857142857142
SC,SAO MIGUEL DO OESTE,4217204,32324.0,36295.0,43946,12.284989481499814,21.080038572806174
SC,SAO PEDRO DE ALCANTARA,4217253,3584.0,4710.0,5693,31.417410714285715,20.870488322717623
SC,SAUDADES,4217303,8324.0,9016.0,10272,8.313310908217202,13.930789707187222
SC,SCHROEDER,4217402,10811.0,15316.0,20213,41.6705207658866,31.97310002611648
SC,SEARA,4217501,16484.0,16922.0,18623,2.6571220577529724,10.0520033093015
SC,SERRA ALTA,4217550,3330.0,3285.0,3314,-1.3513513513513513,0.8828006088280062
SC,SIDEROPOLIS,4217600,12082.0,12995.0,13862,7.556695911272968,6.671796844940362
SC,SOMBRIO,4217709,22962.0,26626.0,29503,15.956798188311122,10.805227972658304
SC,SUL BRASIL,4217758,3116.0,2766.0,2878,-11.232349165596919,4.0491684743311644
SC,TAIO,4217808,16257.0,17265.0,18282,6.200405978962909,5.890529973935708
SC,TANGARA,4217907,8754.0,8674.0,8153,-0.9138679460817912,-6.006456075628314
SC,TIGRINHOS,4217956,1878.0,1757.0,2325,-6.443024494142705,32.32783153101878
SC,TIJUCAS,4218004,23499.0,30973.0,49474,31.805608749308483,59.73267039033997
SC,TIMBE DO SUL,4218103,5323.0,5308.0,5377,-0.2817959797106894,1.2999246420497361
SC,TIMBO,4218202,29358.0,36817.0,46144,25.40704407657197,25.333405763641796
SC,TIMBO GRANDE,4218251,6501.0,7165.0,7368,10.213813259498538,2.8332170272156314
SC,TRES BARRAS,4218301,17124.0,18131.0,19782,5.880635365568793,9.105951133417904
SC,TREVISO,4218350,3144.0,3527.0,3783,12.181933842239186,7.258293166997448
SC,TREZE DE MAIO,4218400,6716.0,6877.0,7354,2.3972602739726026,6.936164025010906
SC,TREZE TILIAS,4218509,4840.0,6342.0,8803,31.033057851239672,38.80479344055503
SC,TROMBUDO CENTRAL,4218608,5795.0,6554.0,7074,13.097497842968075,7.934086054317974
SC,TUBARAO,4218707,88470.0,97281.0,114389,9.959308240081384,17.586167905346368
SC,TUNAPOLIS,4218756,4777.0,4633.0,5018,-3.0144442118484402,8.30995035614073
SC,TURVO,4218806,10887.0,11854.0,12993,8.88215302654542,9.608570946515945
SC,UNIAO DO OESTE,4218855,3391.0,2910.0,2782,-14.184606310822767,-4.398625429553265
SC,URUBICI,4218905,10252.0,10702.0,11156,4.389387436597738,4.242197720052326
SC,URUPEMA,4218954,2527.0,2482.0,2719,-1.780767708745548,9.548751007252216
SC,URUSSANGA,4219002,18727.0,20222.0,20915,7.9831259678539,3.426960735832262
SC,VARGEAO,4219101,3526.0,3535.0,3585,0.2552467385138968,1.4144271570014144
SC,VARGEM,4219150,3225.0,2808.0,2621,-12.930232558139535,-6.659544159544159
SC,VARGEM BONITA,4219176,5158.0,4795.0,4572,-7.03761147731679,-4.650677789363921
SC,VIDAL RAMOS,4219200,6279.0,6293.0,6160,0.2229654403567447,-2.1134593993325916
SC,VIDEIRA,4219309,41589.0,47204.0,55921,13.501166173747867,18.466655368189137
SC,VITOR MEIRELES,4219358,5519.0,5208.0,5362,-5.635078818626563,2.956989247311828
SC,WITMARSUM,4219408,3251.0,3601.0,4314,10.76591817902184,19.800055540127744
SC,XANXERE,4219507,37429.0,44102.0,50998,17.828421811963985,15.636479071243933
SC,XAVANTINA,4219606,4404.0,4142.0,3654,-5.94913714804723,-11.78174794785128
SC,XAXIM,4219705,22857.0,25697.0,31625,12.425077656735354,23.0688407207067
SC,ZORTEA,4219853,2633.0,2991.0,3925,13.596657804785417,31.22701437646272
SC,BALNEARIO RINCAO,4220000,,,15880,,
